ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
c42e5a9ab386f3205c8b9372359ab1cc	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
c44d84bedf7fa0d90dc6fe088680fe1a	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
c680838b3a83dee776ff8aa0ff69968f	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
c98506cf4ec6d65114ceae9f973248b0	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
cbd0d5c056928faae9bd087311b9accf	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
cd229bda0a9490cc1dea8ebf439b5b87	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
d4c1a5cb477b7c22a4cf9d501f185915	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
d66237caab6ed675ffc8ee29c459f0a6	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
d8a5a762950a31e0279368f8500e7fc3	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
df953f490e40590b2ad69c3d8c1390ca	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
e0a3db51ef131f91659a8e45a9d06e35	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
f7029b67b0f1461bcdd28f0ac34be1dd	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
f73aa5db2fb7e8400c3c5e61430eb4e1	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
fbb84bba40495a83bf75fbe9a4457800	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillaceae_(unc)	
195ccdaf549f294cf201ff8c7271fc36	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
2e23f9f88dd0494f1352467b498414b1	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
42178498c8b182dcec57bf026c960556	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
4935f1528b64ddf63e0797bc5c9c52e2	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
6cb87b9319bdbc4a22f4b297518fb8c7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
bc30d7951f65c035ad2546739ce18898	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
bc4faf9c47005cc366ea1ec75fc0d2ce	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
caaac7633d949d574c39f63a145d597e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
cdd62b5d77b99f1fdaf6611cdd8e193a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
eca5461d182c0fe55e28f1e68e1f1a94	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Beijerinckiaceae_(unc)	
3f1a1fcb42482a74334dce1fe3afd2b6	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Bifidobacteriales	 f__Bifidobacteriaceae	 g__Bifidobacteriaceae_(unc)	
20a8abfc84657efd1e5223675e7a2836	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Blastocatellales	 f__Blastocatellaceae	 g__Blastocatellaceae_(unc)	
b230a95043fe7073b186eaba3a90c971	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Blastocatellales	 f__Blastocatellaceae	 g__Blastocatellaceae_(unc)	
6d35682e52f2c21e977449e2661c3a32	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Burkholderiaceae	 g__Burkholderiaceae_(unc)	
2a31b99a9871404baea682b02ce15126	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Butyricicoccaceae	 g__Butyricicoccaceae_(unc)	
41f6f9c9809b05a048c37e2d637f4982	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Butyricicoccaceae	 g__Butyricicoccaceae_(unc)	
4de55ea38cf82aa107715b1cfca155cc	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Butyricicoccaceae	 g__Butyricicoccaceae_(unc)	
6869949c8e724acf40840141a3821dfd	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Butyricicoccaceae	 g__Butyricicoccaceae_(unc)	
a133e30f82bdb99d4cf7a5fb4cd73e52	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Butyricicoccaceae	 g__Butyricicoccaceae_(unc)	
c458f0c314e3e1dc594b5b583f26f59c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Butyricicoccaceae	 g__Butyricicoccaceae_(unc)	
c938220d58b1510d349dead07b6ef433	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Butyricicoccaceae	 g__Butyricicoccaceae_(unc)	
1500b57af9a9ca41711b6b66bb76529d	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
1b469a352d851fc087a29e0aa1cb5fa2	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
1c849219b4dcdccbc7f7090728a45f7b	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
482a72e38d6fb9d2ed2c8c8aa4edd5e0	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
7c212bb1e33ec5523b88afd4b303e036	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
918e7506450d242102978c61e3e6a735	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
97b74069e6061adce5bfd18576370619	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
a14b8d809f0b14e7be58aaa7f59f15db	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
ad4a33fdad5f9ae4f2d2dce418369685	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
aece176644b871e32c423348f1efdd4e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
b06e0cc72bf58092e166a9abb3fbb811	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
d224e4c3ec439029e96cac96a5da3d2b	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
e2022386c13f539f4c95de19e5893abd	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
f83f6619688133a0091dbd0a3653fa77	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Caloramatoraceae_(unc)	
039b2cb4a2d61a5ef0ef6d5f6c2e90cf	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
0866dbca2777d4ecdd377ebaf99caeea	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
095cddb045a8ffd7166dd6efc12778a1	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
0fa3187953b8426ee6ab5bee7601cb8b	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
163ce2b91f52bbcdb57cc70f25bb7095	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
187fe8a947b56e000e212ebc2d87ce97	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
1a8dfca471877515165c5b462cdcb8f9	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
1cd86215821a00005011087fe9c1d802	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
2e7d2e980a4f196f1bfeba5441b18ea8	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
3dc5d580f7de470ed32f809604bb819a	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
41404463ea8d03718cb9d9ebe953c573	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
433717f2c575b7063b56d18446a5df69	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
46c970833c90afcd5d9b730045361a52	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
4c83e73c17ed7d80fa6db3dcd01f95b2	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
75482bd4d129ae94819a4ba773009fa2	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
8978e2fd55cd22cd69d9ad495c63ac4a	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
8a57eafdf86ae3089d3f1086b2199df2	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
902daab0a629f5f43f93aad81a447e03	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
a6f4acb0882181f76abb0d0e00689b7c	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
aac17cdd5629961a614e67861ca9059e	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
ba01624e145983040ef74680ed0ac3d6	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
c4e5dc0e41fa060a755e990725a896fb	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
c8e24ebfb1f6d6efe2d488593a21714b	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
cf5cb3cda165fb9c87f072d4182d428b	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
d110192efcc722e9bd5e6898b925d42d	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
d2ae91e375750291044116753c27284e	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
d479c0cc9a2827734db72e866c88e6c3	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
df684776362c84883fdf0e08a1d096b8	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
e5339b10240375bdf1b1a782f9dd3e90	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
e6b2ffe33baf7082c9e3863bca644434	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
e7d7c4b6d2abbdd874e0ad957216fffb	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
ea8bf873f9673765f69e3195149674b2	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
eb620073464a248f400c089275e2bbc9	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
edd61e59a67e95b39a2589f81626839f	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
f71b8a1a95a30310aefe765507b36fd0	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
fa79532fcfff316c3e06d28797d66e9b	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
ff988765d9a5fa76e604b90418b520a7	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Carnobacteriaceae	 g__Carnobacteriaceae_(unc)	
67540492300423a4591a748aff98b01e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Caulobacteraceae_(unc)	
866b742b320a1c5bf9e67f7cd30da90c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Caulobacteraceae_(unc)	
ecdde6ea50384f065e9f24972ea0079f	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Cellulomonadaceae	 g__Cellulomonadaceae_(unc)	
091a7dc9a0783a914bb16494be380739	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Cellvibrionaceae	 g__Cellvibrionaceae_(unc)	
5073d57894c2c25de811f31afd3f2cf2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Cellvibrionaceae	 g__Cellvibrionaceae_(unc)	
a17d0d231344f93cf8c5069d067d7773	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Cellvibrionaceae	 g__Cellvibrionaceae_(unc)	
2412b60e8cbd5a91aa263f690c8e8020	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Chitinophagaceae_(unc)	
55cc726937448fd376e7b22f828c1393	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Chitinophagaceae_(unc)	
55d505b637bb010fa766353340d66f4f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Chitinophagaceae_(unc)	
64bd319e4d15d6e8c2d76f097883303c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Chitinophagaceae_(unc)	
f5765915a719264c2cd69f9fbde4568e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Chitinophagaceae_(unc)	
119c4315e45fc8fb88c6f35eb79f6f32	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
11e0ad9b9531440269efa37a876c0f62	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
3918f47ae1c66de753120c73dba2e2b5	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
41528f646b1c6c5b5340e485472a9484	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
45a2006d5c5c09268780347311bc09dc	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
5e581b06024ab980e25ee550e0b97247	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
6153b4eb2a0267242ef5eeb0077b9f41	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
61ff32897d4142f5d9111a502da7a20a	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
6355ec6d8538962f9fe6032207f8c551	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
69a761020cfe2ac511f326124c7b4dae	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
6d20fd98332b52b3b0d2b5a994e6e6e2	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
7aec91698bf6d07806dda724d003bafc	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
7c80d0c1e71738096d80ef16a3134ded	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
7c91e28b447ceaf946961c8c2474d53b	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
837b936515c5b15e7412e3bcd58dcc23	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
879d27c4e2acb7e8828a4290a981e767	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
b11a89418fdf27c271a5f3cab650e5cc	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
b3e3f2bed1ed336f21fe07f98bdd0a62	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
bf35e7f1a0e0ede6dd64ae7c398b898a	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
c04305cad1f489469fd7de779632ac64	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
c08b93482ffc3d0e592aa76355bb5f08	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
c0d31ed542583354e9a785c3145686da	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
c289197525be985b364816a562117c8c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
cf19e98c2b5b1a97a49186763e971810	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
dbae219c3c21bd8060c85dec21a86a0f	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
df2ae4fd0bf6762e4cd7c005209f9f0a	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
e6ef7871b0f5787026c8e5b0a8bedf90	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
f2c50cf9d1bba22e248d4fffdec1d668	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
f907900b422caba63be3b39804b055e4	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
fe44a9dda9eab0a432ac2e6e3ca50b06	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_(unc)	
03a668118ae4d58b63f90783044e3f71	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
0481d9084c4e76d2ce307a2290a7e657	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
067dd6c1acda1b58a93bd55698bd03fc	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
07b6065919e29a2afc00a4c640dceb9c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
09686b97a776aeab1647d6a90567fff6	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
0980aa022f870c51b6648a7274dd8ba5	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
0b7c987cf3f8a0b5726e576ec40b4db0	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
1384b193e7431a3ddf994b372ad792f7	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
13aae0fb2158191f91cb2d4249330465	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
1490e027a2024d28da5b97ca6753fdf5	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
15790a741e376e027abc0afa34cc72ea	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
209e51ca41608c9cecb5d189b86d2daf	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
29a450765a6cb78a10d9234d9a5abfad	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
2a2b0f88e08f941b23e55e523e02fa27	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
3069a9d9e41421b373dc7923e74ece34	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
31ae0aaef53062346ab3688f6137ea8d	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
32b9505090449c4f0b9076b8580504c9	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
33f530c92c9932ac76010f46d9405fe0	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
39978c2c00912d649a0de7e4afe2ca25	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
39f03424271ca96376d5030b946af179	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
40d43ccc66e7620d4e780275c9179e27	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
48a693f3f186b8c50b9311e87b6b9321	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
52b15ea674613939bdd8091e82d352fe	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
54d5f126e57dbcf7ae008a477953da5c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
55b1a56f7e0df538bc5f160c157b17f0	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridiaceae_(unc)	
